text,label
Mốt hẹn vậy cho sang nè Tram Le Diệp Linh,non_toxic
VN vô địch Sea Games,non_toxic
Tôi đang mong đợi sản phẩm kế tiếp của J97,non_toxic
"anh Dần ơi,572 trương định là quận 1 nha anh .....xưa anh ở Gò Vấp mà bây chờ anh đòi trụ sở UBNN  phường Tân Định quận 1 là sao vậy anh tiên tri......he he he",non_toxic
thầy và các đồ đệ ! chỉ là dân chúng dọn nhà thôi mà ngươi làm ta giật thót mình ! tộ sư,non_toxic
Số 6 số khổ 🥺,non_toxic
Hiếu Bến Tre 2 tk trẻ trâu có khác hơ ?,toxic
Phạm Giang,non_toxic
Vô đây coi là được liền nè mấy bợn,non_toxic
Đôn chề đi rồi thì tuyển Gu chì đi abe :))),non_toxic
Clm :))),toxic
Trường Quang Thái,non_toxic
"Đây là ai v mọi ng? Ủa tội ảnh v, hok có quần mặt nói chứ làm v chi vậy trời 😌",non_toxic
Chiện là bạn bị mất 400 đồng tn vì thằng ad xl,toxic
Mặc áo đó stream đi abe,non_toxic
"Nho Lâm sợ người việt từ nước dề kìa, chứ bắt đầu ngày mai là miễn thị thực đối vs khách châu âu rồi",non_toxic
Hay quá thầy ơiiiii,non_toxic
con dầy ăn chết hon,non_toxic
Xin lỗi nha lần sau rút kinh nghiệm.,non_toxic
Chào chi .em thích chi nói chuyên quá,non_toxic
"Nói thật bài này làm hơi thất vọng, cái bóng Sóng gió quá lớn chăng",non_toxic
Nghe vô sinh nhưng lại rất yếu sinh lý :)),non_toxic
Thanh Thảo Rùa Loan Đỗ Khánh Huyền Trần Thu Trang team nhận lương sau tết,non_toxic
vay cho con cháu du học xây nhà mà :v,toxic
Mệt chả buồn giải thích nữa,non_toxic
Vì tổ quốc xã hội chủ nghĩa.,non_toxic
Vl,toxic
Nói cho cố dựt tiền của cô Minh Hiếu mặt mài râu ria không,non_toxic
Diện Trần vậy là 1386 người yêu thích việc bác sĩ này qua đời à 🤔,non_toxic
Giờ này ngta ngủ hết r thầy ơi . Ai ngủ rồi điểm danh phát,non_toxic
Dlv bữa nay hoạt động về mặt kinh tế nữa à. Hay đi nhầm bài?,toxic
Cô đáng yêu quá,non_toxic
Lãnh Thần ơ duma:>,non_toxic
Sống như lồn ok,toxic
9:10 MC còn cười chứ nói gì bọn mình 😂😂😂,non_toxic
Cố lên Việt Nam!,non_toxic
Chen à,non_toxic
Rất thuyết phục và cực kỳ có lý :)),non_toxic
Chi ba noi dung cho em cai vietheo 200 nha di ba so 0373393999,non_toxic
Linh Chi bạn nói đúng đó có maya người kh biết cứ ở đó mà gáy :),non_toxic
Đỗ Thanh Nhàn chuyên cơ riêng cũng không thoát. Sợ =))),non_toxic
Đồ khùng ...coi chừng con cháu ông pà của pà .... ở địa ngục chờ pà.....đi  coi chừng xe pắt chó pắt,toxic
Bộ tài nguyên và môi trường chết mẹ đau hết rôi?!,toxic
Lên youtube seach dương trung quốc chất vấn Nguyễn tấn dũng,non_toxic
Tài Tấn Trần bắn chết đứa nào trốn cách li :),non_toxic
Mấy chị đẹp quá,non_toxic
hay quá thầy ơi thả tim,non_toxic
"Mn ơi có ai có fb cô bảy miếng đất ko ạ, ko ai fb trên video ạ",non_toxic
"Đã bảo rồi, hát hay thì đéo cần beat , hát chay vẫn hay",non_toxic
1 ty ma ko bang mieng vai chui lon con nguoi an noi biet la do vo học ko co dao dục  thu do se bi qua bao se chẹt tham  ...,toxic
Minh Hoàng ghê ghê. Top r ông êi,non_toxic
Mưa gió bão bùng:),non_toxic
Say oh yeah là của sếp mà❤❤❤❤,non_toxic
Việt Nam đi trc thời đại,non_toxic
Nhũ Kim Duyên Trần Việt Trần mấy ông có công nhận anh Mixi Độ của tui giống bạn Chinh Văn không?? T thề là t xem ông này nhiều thấy giống vãi,non_toxic
"Bảo Hà bùn lém á. Nma thui. Mong họ hiểu cho anh mình nè. A comeback, sức khỏe ổn định nv là vui rồi",non_toxic
Đm bọn thuyết phục xl,toxic
Trend mới kk,non_toxic
"Ông bà mình dạy đâu có sai,thùng rỗng thì khua to quả k sai",non_toxic
được a,non_toxic
Bực mình :)),non_toxic
Và chúng nó gọi đó là đẳng cấp,non_toxic
Thanh Hoa nhiều cánh hoa tạo nên (Thanh)Hoa,non_toxic
Cực kỳ thuyết phục !!,non_toxic
Ấn tượng mỗi cái bút của c 😂,non_toxic
"Nói thì hay, n lúc thực hiện thì chán vãi lồng.",toxic
Linh Pham Thi để con sắm cho mẹ 1 cây😂,non_toxic
My Trần ủa ụ á 😂,toxic
"Nghe mà thấy nhục nhã, ăn nói vô học",toxic
Ciel Phạm biết là ngta làm hời hợt mà thân là người có tiền thì sợ quái gì cứ quăng tiền đấy mà vào viện cách li thôi chứ về VN nhỡ đâu trong quá trình di chuyển lại lây ko chừng :((,non_toxic
đell giống anhhhh ơiiiiiii,non_toxic
cười gượng vl =)))),non_toxic
co oi co chui hay wua,non_toxic
K thể nói ra rằng tôi đag rất k ổn...😓,non_toxic
Ngày nào tui cũng nghe tin là thêm 1 bệnh nhân lo lắng thật sự 😞,non_toxic
Con này cũng xàm lồn lên chửi qua chửi lại chủ yếu nó ăn tiền nhà mạng . Con khùng thúi,toxic
Hứa Sơn ghép cho bạn thành ộp pa luôn nhá 😄,non_toxic
Sự trùng hợp :)),non_toxic
Dù gì thì đó là ý thức tự giác cần khen ngợi chứ ko trốn tránh cách ly,non_toxic
Chắc ko hài,non_toxic
Nguyễn Trọng Thái xạo lol vừa thôi,toxic
Hoàng Yến đâu trêu thế =)))) b chưa xem qcao lẩu phan à,non_toxic
"Tôi thấy phản động ở khắp nơi mà nhiều nhất là mấy thằng bán nước, hút máu dân đen. Cứ sủa ra là luật , bọn chó",toxic
"Mv mới của anh rất tuyệt, sẽ mãi ủng hộ anh ❤ anh Tùng M-TP 🥰",non_toxic
chống cự đi china nó thả dân qua sang bằng VN luôn 1 đánh 10 không chết cũng tàn phế =)),non_toxic
Thuý Liễu Bà có vấn đề về đọc hiểu à ai chê chưa hay bản thân mình suy bụng ta ra bụng người. Gặp hoạ là cl gì? Biết bố nó là ai và giúp gì cho VN chưa mà gáy thế hả bà. À mà học lại chính tả đi rồi hãy lo chuyện bao đồng,non_toxic
Sơn Tùng vẫn yên ổn nhé. Ai nghi ngờ cách ly luôn rồi. K bận lắm thì về nhà đỡ sợ,non_toxic
"Anh Quyền tốt hơn 👍 vì vậy , Chú 3 hãy cho petland về Phú Yên đi !",non_toxic
Nghe ông này nói huề cả làng. Chuyện đã rồi ko ! ko có câu nào khẳng định,non_toxic
Ba gà lên tầm cao mới,non_toxic
Con nay het thuoc chua roi,toxic
Má 3 oi con men mộ má,non_toxic
8 củ chứ ít gì :),non_toxic
Ông tuân ổng hỏi cười xĩu,non_toxic
Be de roi lai con lam chuyện,toxic
0969779003 gọi lw,non_toxic
hợp lý kkkk,non_toxic
Đéo phải aba t rồi,non_toxic
dỗi thật sự..,non_toxic
"Kim Thiên Đinh hồi chiều nè , khóc luôn 😭",non_toxic
Cút mẹ luôn đi chứ tạm cl,toxic
Hoàng Xuân dễ bị lộn zs con so lắm. Thôi nhịn luôn cho chắc nheng bác,non_toxic
Gia Bảo ci l**,toxic
Trung ám ảnh,non_toxic
Đó h tưởng 2 phai,non_toxic
Vãi. Idol của tui cũng vô đây à :)).,non_toxic
Hơn một năm cho cái tên gà trống cao bằng :((,non_toxic
ở trời Âu nó k chữa cho nên về VN. sau có thành tài thì cũng về VN đóng góp cho nước nhà nhé các thánh :),non_toxic
Dù...laj con phan mjen ra vay nhj?...,non_toxic
Cái cap rất bình thường đến khi t đọc đến chữ Bé:)),non_toxic
Theo mình thì treo cổ lên chứ đừng nguyền rủa......,toxic
Giang Giang chứ s trò này từ hồi t mới đẻ đã thấy r,non_toxic
"Vũ Thanh Huyền chán vl câu mấy câu đầu chửi hay bao nhiêu thì câu cuối thối không kém 🤦 tiền người ta làm gì kệ mẹ người ta , núp gầm giường hay sao biết người ta không từ thiện . Mệt mỏi mấy nhà từ thiện online như này thật sự .",toxic
"Không ăn thì bạn cũng không có quyền cấm và chửi người khác đâu ạ, thượng đẳng ít thôi",toxic
Về luật pháp phạt là đúng nhưng lúc mới thi công cơ quan chức năng không lẽ không biết ? Giờ cớ sự đã như vầy thì chắc chắn HL phải binh tiền cho mấy ảnh mới đc xây tiếp chứ không lẽ bỏ. Cái này là hạch sách dân.,non_toxic
Xờ lờ quá,toxic
Sai lầm lớn nhất là mong mình lớn thật nhanh :v,non_toxic
Trinh ở ngoài đéo ai thèm ngó đâu anh cứ an tâm ở đấy,toxic
Quả bút chất vd 🤣,non_toxic
Địiiiiitttttttt...... Quả đấm thép đây sao 😟,toxic
Sẵn một con xích lô PNW 523y,non_toxic
Có cc ý :)) tin người vl,toxic
Tân Hiệp Phát ah ^^,non_toxic
"Ý thức phải như thế mới đúng người biết bảo vệ cộng đồng, đâu như mấy cái loại trốn khai báo, khai báo sai rồi còn livestream khoe hay trốn cách li đâu, ý thức chuột cắn. Hãm",toxic
Chung quy lại những ai chưa đọc Thông tư 01/2016/TT-BCA mà đã om sòm chửi đổng thì bị bác Quốc Dũng nắn gân cũng không ngoa :v,non_toxic
Hà Nguyễn,non_toxic
Bà này tối ngày quay ở ngoài đường k giám quay ở trong nhà,non_toxic
Cực kỳ thuyết phục :)),non_toxic
Tùng sói thíchhh ghee nta có ảnh ọt là vui r,non_toxic
Dần ơi là dần nay 30/4 ngày giải phóng mà dân 3 que goi là ngày quốc hận ko biết hôm đó lên máy bay Dần chạy cách nào vậy,toxic
ý gì =))))),non_toxic
cờ đỏ sao vàng đây nhá,non_toxic
Tập này là 86 mà 🤔,non_toxic
Các ông sống từ từ thôi,non_toxic
Chào cô minh hiếu cô lam  ăn khấm khá quá xin  cô giúp cho anh mượng số dốn jam ăn cám ơn em,non_toxic
Chị này chốt đơn là thật mọi người đừng làm như vậy nữa,non_toxic
"cái đó chỉ áp dụng cho ""người ngồi trên phương tiện đang bị kiểm soát"", còn nếu muốn dừng xe bạn để kiểm soát thì vẫn cần ""Trực tiếp phát hiện hoặc thông qua phương tiện, thiết bị kỹ thuật nghiệp vụ phát hiện, ghi nhận được các hành vi vi phạm pháp luật về giao thông đường bộ""",non_toxic
Ad bảo em rất có văn hóa nhé,non_toxic
Chết mịa...đang uống...đang đọc tin này vừa đọc vừa uống,non_toxic
Sao k xoá thuế cho nông dân. Lm ăn thua lỗ tự chịu,non_toxic
hổi còn xem cái bài đi ăn ốc cùng con hạnh và gặp anh nyc :)),non_toxic
Nhân ngày nhà giáo Việt Nam em cảm ơn thầy vì những giáo án xịn xò con bò,non_toxic
"Lương Kiều Trúc Uyên con giời cũng chết chứ chủ tịch mà to à, tầm này là cái đinh hết =)))",non_toxic
😆 nghe mắc cười quá,non_toxic
"Hà Nội sẽ đc đổi tên thành tp Mao Trạch Đông, đg biên giới VN sẽ đc mở rộng ra tới Tây Tạng. Giải phóng Đài Loan sẽ là nhiệm vụ hàng đầu của nhân dân xhcn, đế quốc Mỹ và bọn tay sai sẽ phải cút khỏi biển đông và biển nam hải. Cùng với Thượng Hải, Bắc K",toxic
"Quỳnh Như hâhha, k hổ danh idol bao nhiêu lâu",non_toxic
ngủ đi thầy ơi,non_toxic
Cái thằng minh râu dâm dục chuyên ấu dâm các em thiếu nhi còn làm được cha già vĩ đại của mấy em bò đỏ thì nói chi đến mấy thằng bị tâm thần.,toxic
Nghe vẻ như thật nhưng lại photoshop :)),non_toxic
Làm đéo gì có vụ thắng kiện phải trả án phí . Ngu người 😟,toxic
Mom thui qua  con nay loài kg an học mat dai kg so mot con nao tai sao len xin lỏi khóc nhu cho,toxic
Thầy tôi,non_toxic
"LAP LUAN DUA THEO SAM KY CUA ONG TRAN DAN CO LY LAM  VAY  THI TEN LUAT SU HOANG DUY HUNG NOI DO MOT TEN QUAN NHAN TINH BAO  O WASHINGTON GAY RA,  XIN CO AI PHAN BAC TEN NAY.",non_toxic
Vội vàng làm gì :)),non_toxic
Hướng Dương Cái đấy thì chịu :)) . Btw bài Who ft với Lauv nghe hay lắm 👌,non_toxic
Cáu vl,non_toxic
Méo hiểu thể loại fashion gì luôn 🙄 nhìn bẩn con mắt 😵,toxic
Nhìn bộ trên tường vs cái ghế là đúng kiểu bạo dâm,toxic
"1 chai Tommy chính hãng tao mua 96 đô, 1 chai Giò trắng là 98 đô, cái nào cũng gần 2tr3, đâu ra nước hoa 150k mà thật nhỉ",non_toxic
Coi mà bắt full lo la cho nó đã rf quá hay ♥️,non_toxic
"Cai miệng nhìn co duyên, chưởi ,nhung nhìn cai miệng co duyen",non_toxic
❤️❤️,non_toxic
Gia đình nào đó :,non_toxic
Thương Mi Nhon chém hết,non_toxic
Thanh Phấn nghỉ vậy rồi sao ra 12 nhở,non_toxic
Diệp Đình Huy chắc bạn không hiểu từ đấy,non_toxic
Kim Hàng kèo thơm m kkk,non_toxic
Lại bảo ghép :v,non_toxic
Vui vẻ không quạo 😅,non_toxic
Chị ấy rất tỉnh và xinh gái :))),non_toxic
Cô chững chạc hơn nhiều r 💛,non_toxic
Má 3 OK quá... Má ơi  0903116878 mobi,non_toxic
Sai sai anh ê,non_toxic
Lê Phát Nguyen Cao Cuong Khoai Lang Phan Lương Trường Linh Chang Chang nhớ nha :))),non_toxic
Tp hcm thi Nhật ha nội thi trung quoc,non_toxic
Mai anh Độ bắt đầu live thì cả bộ tộc chào cờ rồi hát tộc ca :v,non_toxic
dỗi vl :v,non_toxic
"Họ coi trọng cái sĩ của họ , thực ra nó là sĩ diện , còn thực tế họ là lu ăn cháo đá bát , thuong cảm cho họ , có não cũng nhu không",toxic
Trần Nhật uống milo im mẹ mồm :)))))))))),non_toxic
"Nên nhớ đất nước nầy, tài sản nầy là của dân tộc, nhân dân Viết Nam chứ không phải của cái đảng CS. Cái đảng nầy như cơ quan quản lý. Quản lý không xong thì để người khác quản lý chứ đừng lỳ cái mặt bám ghế làm cho đất nước ngày càng lụn bại tàn mạt. T",toxic
Vải lông gì tỷ nổ lằn nổ lốn dell ai quan tâm,toxic
Nguyễn Văn Nhã kệ bn đi b...mệt lắm =)),non_toxic
Ai biết tên nhạc cho xin,non_toxic
"@Bé Hoan Banana tự nhiên kêu nó câm , m có vấn đề về thần kinh k",toxic
okela,non_toxic
AE ĐĂNG KÝ KÊNH YOUTUBE CHÍNH THỨC CỦA HẢI NHA,non_toxic
😍,non_toxic
Trần Diên Dưỡng ghế ấy liên hệ thần lừa nhé,non_toxic
"Tú ông ngu suẩn nhìn mặt và thái độ sặc mùi ""âm hộ""",toxic
"Tiết mục thư giãn cuối tuần của Phobolsa TV.  Zâng, tâc ziêng là rất hay!",non_toxic
Trông vừa khít lỗ đít luôn 🤦🏼‍♀️,toxic
soái ca :)) tên ngon :V,non_toxic
Nguyễn Thế Sơn nghe nhìu lần sẽ thấy khác á bạn,non_toxic
Chuẩn a ưii,non_toxic
"Đi qua Ý cách ly đi anh à, đúng chuẩn Châu Âu 🤣",non_toxic
Anh châu cho em xin nich fb cua anh để em đt gặp cô kim nc 😂❤️,non_toxic
ổng nầy dc đánh giá là làm việc nguyên tắc cứng nhắc.,non_toxic
"Chửi hông lại tức quá ngủ hổng được,thức tới sáng luôn 😶",non_toxic
hủy thằng bố mày ý :)) ngu,toxic
tôi thấy bác viết bài nói cũng đúng!,non_toxic
Chàng trai vs điệu múa bê bết,non_toxic
Kẻ tổn thương lại muốn tổn thương người khác....??,non_toxic
Nước đii hayy đấy,non_toxic
Đoàn Sơn Tênh chơi,non_toxic
Sống nhanh lên nào,non_toxic
:)(,non_toxic
Xem Tom và jerry đừnng xem mèo tom nữa :)),non_toxic
"Hyeong Tea thôi ông im hộ mồm đi thánh nhân, đọc có vẻ như tiên nguyễn thì bảo tiên nguyễn, bắt bẻ cái gì ở đây",non_toxic
Trần Nguyên Khôi,non_toxic
- cả 2 cũng chỉ ngu như nhau thoii khỏi so sánh :)),toxic
Điều kì diệu ở phòng giam số 7,non_toxic
Ngọc Đặng Lắt léo sao lại vào sở trường của bọn mình mới đau chứ hiuhiu,non_toxic
Nhìn cây bút là hiểu r hén,non_toxic
thế thì các quan làm sao đóng tiền du học cho con? ko biết trg nc ngoài có thu hồ tệ ko ta?,non_toxic
Cũng khá hay mà buồn vì nv chính cũng die :(((,non_toxic
Khiếp ((,non_toxic
Con coronavirut nó làm cho mọi người hiểu ra chân ly cuộc sống,non_toxic
Tạ Thị Quỳnh ăn cứt,toxic
Ông cóc nào chế hình độc thật...,non_toxic
Đậu xanh..,toxic
Ai giết dk con linh cá lóc tui ủng hộ 10000usd,toxic
Cô nói chuyện dễ thương ghê ❤,non_toxic
Đỏ gì mà ở ngay sát bờ là sao ?,non_toxic
Đặng Ngọc Hà làm youtobe nói đơ vcl nhạt nữa huhu,non_toxic
đắng =))),toxic
Ở quê vùng sâu vùng xa chỉ có mỗi cái TV xem vtv nên dân vẫn tin yêu đãng lắm!,non_toxic
Trần Trang bond nhà mình đi trc thời đại,non_toxic
Thằng ad chắc theo công giáo nên suốt ngày thiên đường,toxic
Mode GAM Sena auto win,non_toxic
"chắc lão đại biểu này ít đọc báo nên hơi bị mù thông tin, bây giờ ra đường gặp trẻ trâu thì bị đấm lúc nào éo biết nhé",toxic
Stt ngu mức này còn cop lại được. Đm,toxic
"Đmm chúng nó cứ giết người kiều này, có ngày người nhà người ta đánh bomm chết cha lũ bác sỹ như mày.!!!",toxic
Vãi cả anh Tèo cũng sang đây hóng,non_toxic
Cón mẹ may ko day đk may ak ma ko co van hoa ak,toxic
Về nước chưa việt kiều mỹ ?,non_toxic
"Thôi thôi thôi thôi thôi thôi mày đừng có bốc phét, mày đừng có mồm điêu đi :v",non_toxic
Cho e xin fb chổ chi làm chi đẹp nha chi hieu,non_toxic
vãi cả vuốt má nhau ạ :),non_toxic
